,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2022-02-20-16,1001.4,-999,8.3,-999,100,2.8,52,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-02-20-17,1001.9,-999,8.4,-999,100,3.3,42,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-02-20-18,1002.3,-999,8.0,-999,100,2.8,64,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-20-19,1003.2,-999,8.2,-999,99,2.4,53,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-20-20,1002.9,-999,8.4,-999,100,3.0,69,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-02-20-21,1003.0,-999,8.8,-999,99,2.6,68,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-02-20-22,1003.1,-999,8.8,-999,100,3.4,69,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-20-23,1003.2,-999,8.8,-999,100,3.4,74,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-20-24,1002.4,-999,9.0,-999,100,2.3,88,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-21-01,1001.9,-999,9.2,-999,100,3.1,83,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-21-02,1001.8,-999,9.2,-999,100,3.3,88,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-02-21-03,1001.1,-999,9.3,-999,100,3.2,91,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-02-21-04,1001.4,-999,9.6,-999,100,3.4,75,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-02-21-05,1001.0,-999,9.9,-999,100,2.9,85,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-02-21-06,1001.5,-999,9.8,-999,100,2.8,77,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-02-21-07,1002.2,-999,10.2,-999,100,3.5,65,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-02-21-08,1002.2,-999,10.3,-999,100,2.9,84,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-02-21-09,1002.4,-999,10.6,-999,100,3.2,83,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-21-10,1002.2,-999,10.8,-999,100,3.4,97,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-02-21-11,1001.8,-999,11.3,-999,100,3.2,91,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-02-21-12,1000.8,-999,11.7,-999,100,3.5,98,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-21-13,999.7,-999,12.1,-999,100,3.7,104,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-02-21-14,999.0,-999,12.4,-999,100,3.1,97,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-02-21-15,998.7,-999,12.5,-999,100,3.7,105,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-02-21-16,999.1,-999,12.9,-999,100,2.6,99,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-02-21-17,999.2,-999,12.9,-999,100,2.6,98,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-02-21-18,999.3,-999,13.4,-999,100,3.8,98,-999,-999,4.5,-999,-999,-999,-999,-999,-999
2022-02-21-19,999.9,-999,13.5,-999,100,3.3,95,-999,-999,6.0,-999,-999,-999,-999,-999,-999
2022-02-21-20,1000.7,-999,13.7,-999,100,3.4,78,-999,-999,6.5,-999,-999,-999,-999,-999,-999
2022-02-21-21,1000.3,-999,13.6,-999,100,2.8,78,-999,-999,6.0,-999,-999,-999,-999,-999,-999
2022-02-21-22,1001.3,-999,13.5,-999,99,3.5,59,-999,-999,5.0,-999,-999,-999,-999,-999,-999
2022-02-21-23,1001.3,-999,13.4,-999,99,3.9,72,-999,-999,6.0,-999,-999,-999,-999,-999,-999
2022-02-21-24,1001.1,-999,13.1,-999,99,3.4,71,-999,-999,4.0,-999,-999,-999,-999,-999,-999
2022-02-22-01,1000.9,-999,12.9,-999,99,3.9,66,-999,-999,4.5,-999,-999,-999,-999,-999,-999
2022-02-22-02,1000.6,-999,12.6,-999,99,3.2,64,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-02-22-03,1000.4,-999,12.6,-999,99,2.8,82,-999,-999,7.0,-999,-999,-999,-999,-999,-999
2022-02-22-04,999.9,-999,12.6,-999,99,3.5,71,-999,-999,5.5,-999,-999,-999,-999,-999,-999
2022-02-22-05,999.8,-999,12.7,-999,99,3.4,81,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-02-22-06,1000.4,-999,12.7,-999,99,3.5,83,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-02-22-07,1000.6,-999,13.1,-999,100,3.8,93,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-02-22-08,1001.4,-999,13.2,-999,99,3.4,82,-999,-999,5.0,-999,-999,-999,-999,-999,-999
2022-02-22-09,1001.8,-999,13.3,-999,99,3.8,87,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-02-22-10,1001.9,-999,13.4,-999,99,3.9,71,-999,-999,6.0,-999,-999,-999,-999,-999,-999
2022-02-22-11,1001.4,-999,13.4,-999,100,2.4,76,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-02-22-12,1000.8,-999,13.3,-999,99,3.2,73,-999,-999,4.0,-999,-999,-999,-999,-999,-999
2022-02-22-13,999.9,-999,13.3,-999,99,3.5,66,-999,-999,4.0,-999,-999,-999,-999,-999,-999
2022-02-22-14,999.3,-999,13.3,-999,99,2.7,71,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-02-22-15,999.2,-999,13.1,-999,99,3.8,70,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-02-22-16,999.1,-999,13.2,-999,99,2.8,66,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-02-22-17,999.0,-999,13.1,-999,100,4.5,70,-999,-999,4.5,-999,-999,-999,-999,-999,-999
2022-02-22-18,999.2,-999,13.2,-999,99,4.1,69,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-02-22-19,999.5,-999,13.1,-999,99,3.8,71,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-02-22-20,999.9,-999,13.3,-999,99,2.7,62,-999,-999,6.5,-999,-999,-999,-999,-999,-999
2022-02-22-21,1000.3,-999,13.0,-999,99,3.6,55,-999,-999,6.5,-999,-999,-999,-999,-999,-999
2022-02-22-22,1000.2,-999,13.0,-999,99,3.2,68,-999,-999,4.5,-999,-999,-999,-999,-999,-999
2022-02-22-23,1000.5,-999,12.6,-999,99,4.0,59,-999,-999,6.0,-999,-999,-999,-999,-999,-999
2022-02-22-24,1001.0,-999,12.2,-999,100,3.1,52,-999,-999,5.0,-999,-999,-999,-999,-999,-999
2022-02-23-01,1000.0,-999,12.0,-999,99,3.8,58,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-02-23-02,999.5,-999,11.8,-999,99,2.6,64,-999,-999,5.5,-999,-999,-999,-999,-999,-999
2022-02-23-03,999.5,-999,11.8,-999,99,3.9,58,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-02-23-04,1000.0,-999,11.6,-999,99,3.0,45,-999,-999,5.5,-999,-999,-999,-999,-999,-999
2022-02-23-05,1001.0,-999,11.4,-999,99,2.9,44,-999,-999,6.0,-999,-999,-999,-999,-999,-999
2022-02-23-06,1001.9,-999,11.1,-999,99,3.1,45,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-02-23-07,1002.2,-999,11.4,-999,99,2.8,48,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-23-08,1003.2,-999,11.0,-999,99,2.4,65,-999,-999,13.0,-999,-999,-999,-999,-999,-999
2022-02-23-09,1004.1,-999,11.4,-999,99,2.7,42,-999,-999,8.0,-999,-999,-999,-999,-999,-999
2022-02-23-10,1003.2,-999,11.3,-999,99,2.9,54,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-02-23-11,1002.9,-999,11.1,-999,99,3.0,66,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-23-12,1002.4,-999,11.0,-999,100,2.9,57,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-02-23-13,1001.8,-999,11.0,-999,100,2.9,50,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-02-23-14,1001.1,-999,10.9,-999,100,2.7,59,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-02-23-15,1001.2,-999,10.6,-999,100,2.3,50,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-02-23-16,1000.8,-999,10.6,-999,99,3.6,55,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-02-23-17,1002.1,-999,10.9,-999,100,2.0,46,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-02-23-18,1002.4,-999,10.5,-999,99,3.5,56,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-23-19,1003.1,-999,10.6,-999,99,2.8,46,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-23-20,1003.8,-999,10.6,-999,99,2.9,52,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-23-21,1004.1,-999,10.8,-999,100,2.9,47,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-23-22,1004.2,-999,10.8,-999,99,2.0,43,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-23-23,1004.1,-999,10.5,-999,99,2.5,47,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-23-24,1004.1,-999,10.6,-999,99,2.4,58,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-02-24-01,1004.2,-999,10.5,-999,100,2.7,41,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-24-02,1003.8,-999,10.5,-999,99,2.9,47,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-03,1003.7,-999,10.3,-999,100,3.0,57,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-24-04,1003.7,-999,10.2,-999,99,2.5,48,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-24-05,1003.6,-999,10.5,-999,99,2.8,63,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-06,1003.9,-999,10.8,-999,99,2.1,53,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-07,1004.6,-999,10.8,-999,99,2.6,53,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-08,1005.1,-999,11.0,-999,99,3.0,59,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-09,1005.5,-999,11.0,-999,99,1.2,66,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-24-10,1005.3,-999,11.2,-999,99,3.0,55,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-11,1004.7,-999,11.5,-999,99,2.7,72,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-12,1003.9,-999,11.5,-999,100,3.2,71,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-13,1003.1,-999,12.2,-999,100,2.5,59,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-14,1002.5,-999,11.8,-999,99,1.9,72,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-15,1002.5,-999,11.6,-999,99,2.6,69,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-16,1002.7,-999,11.1,-999,100,2.6,76,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-24-17,1003.2,-999,11.0,-999,99,3.1,77,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-18,1003.6,-999,10.6,-999,100,2.2,76,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-24-19,1003.9,-999,10.7,-999,99,2.6,94,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-20,1004.1,-999,10.7,-999,99,1.9,76,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-24-21,1004.0,-999,11.1,-999,99,1.9,94,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-22,1004.1,-999,11.1,-999,99,2.1,95,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-24-23,1004.0,-999,11.3,-999,99,2.6,87,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-24-24,1003.6,-999,11.0,-999,99,2.5,94,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-25-01,1003.0,-999,11.4,-999,99,1.7,92,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-25-02,1002.2,-999,12.0,-999,99,2.1,88,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-25-03,1001.4,-999,12.2,-999,99,1.7,85,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-25-04,1001.2,-999,12.3,-999,99,2.3,94,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-25-05,1001.4,-999,12.6,-999,99,2.5,93,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-25-06,1002.2,-999,13.0,-999,99,1.3,110,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-25-07,1002.7,-999,13.0,-999,99,1.5,99,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-25-08,1003.2,-999,13.2,-999,100,0.9,100,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-25-09,1003.4,-999,13.7,-999,100,0.8,101,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-25-10,1003.4,-999,14.1,-999,99,1.8,93,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-25-11,1002.7,-999,14.2,-999,100,1.7,88,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-25-12,1001.8,-999,14.5,-999,99,1.0,94,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-02-25-13,1000.7,-999,14.6,-999,100,1.2,108,-999,-999,6.5,-999,-999,-999,-999,-999,-999
2022-02-25-14,999.8,-999,14.7,-999,100,0.5,80,-999,-999,5.0,-999,-999,-999,-999,-999,-999
2022-02-25-15,999.3,-999,14.8,-999,99,0.4,49,-999,-999,6.0,-999,-999,-999,-999,-999,-999
2022-02-25-16,999.1,-999,14.9,-999,99,2.7,60,-999,-999,9.0,-999,-999,-999,-999,-999,-999
2022-02-25-17,999.3,-999,15.0,-999,99,2.4,44,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-02-25-18,999.4,-999,14.7,-999,99,2.3,55,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-25-19,999.8,-999,14.9,-999,99,1.7,66,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-02-25-20,1000.0,-999,15.0,-999,100,1.6,52,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-02-25-21,999.8,-999,15.6,-999,99,2.0,92,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-02-25-22,999.5,-999,15.1,-999,99,1.3,116,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-25-23,999.4,-999,14.9,-999,99,0.7,132,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-02-25-24,999.0,-999,15.3,-999,99,0.7,126,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-01,998.4,-999,14.8,-999,99,0.7,61,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-02,998.5,-999,14.4,-999,99,0.4,251,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-03,998.1,-999,14.2,-999,99,0.7,167,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-04,997.9,-999,14.7,-999,100,1.1,204,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-05,998.4,-999,15.3,-999,99,1.3,198,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-06,998.9,-999,16.1,-999,100,0.5,185,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-07,999.4,-999,16.2,-999,100,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-08,1000.3,-999,16.8,-999,99,1.1,206,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-09,1000.8,-999,17.5,-999,99,2.0,286,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-10,1000.4,-999,17.7,-999,100,0.6,292,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-11,999.8,-999,18.7,-999,99,1.2,339,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-12,999.0,-999,18.4,-999,99,1.1,337,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-13,998.1,-999,17.9,-999,100,2.3,348,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-14,997.2,-999,17.7,-999,99,1.3,341,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-15,996.7,-999,17.7,-999,99,0.3,352,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-16,996.5,-999,17.6,-999,99,0.3,349,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-17,996.7,-999,17.4,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-18,996.8,-999,16.8,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-19,997.3,-999,16.0,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-20,997.9,-999,15.6,-999,99,0.7,163,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-21,997.9,-999,15.7,-999,99,0.9,134,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-22,998.5,-999,14.9,-999,99,0.7,122,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-23,998.4,-999,15.7,-999,100,0.7,121,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-26-24,998.3,-999,15.8,-999,99,0.4,121,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-01,998.1,-999,15.9,-999,99,0.8,96,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-02,997.8,-999,15.9,-999,99,0.9,97,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-03,997.6,-999,15.6,-999,99,1.1,97,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-04,997.7,-999,15.8,-999,100,1.9,80,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-05,998.2,-999,15.6,-999,99,1.4,90,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-06,998.8,-999,15.7,-999,99,2.0,80,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-07,999.6,-999,15.8,-999,99,1.5,83,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-08,1000.0,-999,16.1,-999,98,2.5,95,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-09,1000.5,-999,16.1,-999,97,2.0,100,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-10,1000.5,-999,16.4,-999,94,2.7,94,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-11,1000.3,-999,17.0,-999,91,2.4,97,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-12,999.4,-999,17.5,-999,87,3.0,95,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-13,998.3,-999,19.1,-999,78,2.9,94,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-14,997.3,-999,18.6,-999,78,3.0,83,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-15,996.8,-999,18.9,-999,77,2.7,96,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-16,996.5,-999,18.4,-999,80,1.9,99,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-17,996.5,-999,17.4,-999,86,2.7,104,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-18,996.4,-999,15.9,-999,94,3.3,118,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-19,996.8,-999,16.3,-999,92,2.7,124,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-20,997.3,-999,16.5,-999,95,3.0,119,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-21,997.5,-999,16.9,-999,96,3.1,124,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-22,997.3,-999,17.1,-999,98,3.6,125,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-23,996.7,-999,17.4,-999,99,3.6,126,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-27-24,996.0,-999,17.7,-999,95,4.0,132,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-01,995.4,-999,17.7,-999,95,3.8,129,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-02,995.2,-999,17.7,-999,93,3.2,135,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-03,994.9,-999,17.6,-999,94,1.6,151,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-04,995.3,-999,18.0,-999,90,2.5,185,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-05,996.0,-999,17.4,-999,92,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-06,996.7,-999,17.4,-999,92,1.1,208,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-07,997.6,-999,17.5,-999,93,1.6,241,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-08,998.0,-999,18.9,-999,90,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-09,998.5,-999,20.4,-999,89,0.8,35,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-10,998.3,-999,21.7,-999,83,0.4,120,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-11,997.6,-999,22.8,-999,82,0.5,341,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-12,996.6,-999,23.3,-999,83,1.3,294,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-13,995.4,-999,24.2,-999,80,1.2,358,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-14,994.5,-999,23.9,-999,79,0.8,314,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-15,994.1,-999,23.0,-999,88,1.0,334,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-16,993.8,-999,22.3,-999,88,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-17,993.9,-999,21.6,-999,91,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-18,994.0,-999,18.8,-999,100,0.3,162,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-19,994.3,-999,19.0,-999,89,2.0,180,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-20,994.7,-999,19.1,-999,86,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-21,994.8,-999,20.0,-999,82,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-22,994.7,-999,19.8,-999,82,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-23,994.6,-999,19.1,-999,86,1.4,175,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-02-28-24,994.5,-999,19.3,-999,84,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-01,994.2,-999,19.8,-999,87,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-02,993.8,-999,19.8,-999,87,0.7,188,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-03,993.6,-999,20.1,-999,83,1.4,198,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-04,993.7,-999,20.7,-999,81,1.1,232,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-05,994.1,-999,20.8,-999,81,0.9,240,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-06,994.9,-999,20.6,-999,82,1.4,242,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-07,995.5,-999,20.5,-999,83,1.4,248,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-08,995.8,-999,21.5,-999,80,0.7,251,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-09,996.0,-999,23.2,-999,79,1.4,236,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-10,996.0,-999,23.0,-999,83,2.4,228,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-11,995.4,-999,24.0,-999,82,3.2,263,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-12,994.8,-999,24.8,-999,79,3.6,281,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-13,993.6,-999,25.0,-999,79,3.3,269,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-14,993.1,-999,24.9,-999,82,3.3,283,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-15,992.9,-999,24.7,-999,84,2.8,274,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-16,992.8,-999,24.3,-999,85,2.0,274,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-17,993.0,-999,23.7,-999,84,0.3,288,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-18,993.1,-999,21.1,-999,89,1.5,131,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-19,993.6,-999,21.2,-999,90,1.9,126,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-20,994.3,-999,20.1,-999,95,0.9,38,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-21,995.2,-999,19.2,-999,99,0.7,99,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-22,995.5,-999,19.2,-999,99,0.7,105,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-23,995.4,-999,19.2,-999,99,1.2,107,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-01-24,995.3,-999,19.2,-999,99,0.7,114,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-02-01,995.1,-999,19.5,-999,99,1.3,110,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-02-02,995.1,-999,18.6,-999,100,1.0,76,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-02-03,995.1,-999,18.1,-999,100,0.6,83,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-02-04,994.7,-999,17.8,-999,99,1.5,95,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-02-05,995.1,-999,17.4,-999,99,0.4,115,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-02-06,995.8,-999,17.3,-999,99,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-02-07,996.5,-999,17.1,-999,99,0.9,95,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-02-08,997.3,-999,17.0,-999,99,1.0,86,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-02-09,998.0,-999,16.6,-999,100,1.4,84,-999,-999,0.0,-999,-999,-999,-999,-999,-999
